category,app_name,instruction_template,final_query,槽位信息,is_train,模型输出,模型输出_csv,,,,,,,,
物流,抖音,在抖音中查看商城订单运送中物流,抖音里面能查看购物订单的运送物流情况吗？,无,0,<Plan>#物流#在$抖音$中查看购物订单的运送物流情况</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中查看购物订单的运送物流情况,物流,抖音",,,,,,,,
物流,抖音,在抖音中查看商城订单运送中物流,dy商城里的订单状态显示运送中，我要怎么查询具体位置？,无,0,<Plan>#物流#在$抖音$中查看订单状态显示运送中的具体位置</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中查看订单状态显示运送中的具体位置,物流,抖音",,,,,,,,
物流,抖音,在抖音中查看商城订单运送中物流,我在抖音下单的东西怎么还没运到，能不能找到运送物流信息？,无,0,<Plan>#物流#在$抖音$中查看下单物品的运送物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音中查看下单物品的运送物流信息,物流,抖音",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单物流,我在抖音极速版买的商品怎么查看物流信息？,无,1,<Plan>#物流#在$抖音极速版$中查看商品物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看商品物流信息,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单物流,YoYo，帮我打开抖音极速版里的物流详情页。,无,0,<Plan>#物流#在$抖音极速版$中查看物流详情页</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看物流详情页,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单物流,抖音极速版商城的订单物流状态更新了吗？,无,1,<Plan>#物流#在$抖音极速版$中查看订单的物流状态</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看订单的物流状态,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单物流,快让我在极速版抖音里查一下我那件衣服的快递进度！,无,0,<Plan>#物流#在$抖音极速版$中查看衣服的快递进度</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看衣服的快递进度,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单物流,YoYo，我想在抖音极速版里面查订单的物流情况，能帮我吗？,无,0,<Plan>#物流#在$抖音极速版$中查看订单的物流情况</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看订单的物流情况,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单已签收物流,YoYo，帮我查一下抖音极速版里的商城订单物流状态，显示已签收了吗？,无,1,<Plan>#物流#在$抖音极速版$中查看商城订单已签收物流状态</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看商城订单已签收物流状态,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单已签收物流,我想在极速版抖音查看之前买的商品订单，物流信息显示已签收没？,无,1,<Plan>#物流#在$抖音极速版$中查看商品订单已签收物流</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看商品订单已签收物流,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单已签收物流,快点教我怎么在抖音极速版里面找到已经签收的商城订单！,无,0,<Plan>#物流#在$抖音极速版$中查看已签收的商城订单</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看已签收的商城订单,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单已签收物流,抖音极速版有没有地方能看到商城订单的物流记录是不是已经签收了？,无,0,<Plan>#物流#在$抖音极速版$中查看已签收的商城订单</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看已签收的商城订单,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单已签收物流,YoYo，告诉我抖音极速版里我的订单签收了吗？,无,0,<Plan>#物流#在$抖音极速版$中查看订单签收情况</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看订单签收情况,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单待取件物流,我想在极速版抖音里查看商城订单的待取件物流信息，能教我怎么操作吗？,无,0,<Plan>#物流#在$抖音极速版$中查看商城订单的待取件物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看商城订单的待取件物流信息,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单待取件物流,YOYO，在抖音极速版里面怎么查商城订单的物流啊？就是那种还没取件的。,无,1,<Plan>#物流#在$抖音极速版$中查看还没取件的商城订单物流</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看还没取件的商城订单物流,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单待取件物流,你能帮我打开抖音极速版里的商城订单里面的待取件物流页面吗？,无,1,<Plan>#物流#在$抖音极速版$中查看待取件物流</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看待取件物流,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单待取件物流,哎呀，我在抖音极速版上买的宝贝到哪了，能不能帮我查一下待取件的包裹物流？,无,0,<Plan>#物流#在$抖音极速版$中查看待取件的包裹物流</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看待取件的包裹物流,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单待取件物流,YOYO，告诉我怎么在极速版抖音里找到那些待取件的商城订单物流呗？,无,0,<Plan>#物流#在$抖音极速版$中查看待取件的商城订单物流</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看待取件的商城订单物流,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单派送中物流,YoYo，帮我查一下抖音极速版里的商城订单派送中物流状态。,无,0,<Plan>#物流#在$抖音极速版$中查看商城订单派送中物流状态</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看商城订单派送中物流状态,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单派送中物流,我想在极速版抖音看看我的购物订单派送中的物流。,无,0,<Plan>#物流#在$抖音极速版$中查看购物订单派送中的物流</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看购物订单派送中的物流,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单派送中物流,抖音极速版里面能查物流信息吗？我的包裹哪些在派送中？,无,1,<Plan>#物流#在$抖音极速版$中查看派送中包裹的物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看派送中包裹的物流信息,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单派送中物流,快帮我打开抖音极速版，查看下我的商品派送中的物流情况。,无,1,<Plan>#物流#在$抖音极速版$中查看我的商品派送中的物流情况</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看我的商品派送中的物流情况,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单派送中物流,我在抖音极速版下单的东西什么时候能送到啊？查一下派送中的物流,无,0,<Plan>#物流#在$抖音极速版$中查看下单商品派送中的物流</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看下单商品派送中的物流,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单运送中物流,YoYo，快帮我查一下抖音极速版里的商城订单运送中物流状态。,无,1,<Plan>#物流#在$抖音极速版$中查看运送中物流状态</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看运送中物流状态,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单运送中物流,我想在极速版抖音里看看我下单的商品运到哪儿了，看一下运送物流。,无,0,<Plan>#物流#在$抖音极速版$中查看下单商品的运送物流</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看下单商品的运送物流,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单运送中物流,你能不能帮我找到抖音极速版里面的运送中订单的物流信息？,无,0,<Plan>#物流#在$抖音极速版$中查看运送中订单的物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看运送中订单的物流信息,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单运送中物流,哎呀，我在抖音极速版上买的东到哪了，看一下运送中的包裹物流吧,无,1,<Plan>#物流#在$抖音极速版$中查看运送中的包裹物流</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看运送中的包裹物流,物流,抖音极速版",,,,,,,,
物流,抖音极速版,在抖音极速版中查看商城订单运送中物流,抖音极速版里的商城订单显示运送中的包裹物流在哪查,无,0,<Plan>#物流#在$抖音极速版$中查看运送中的包裹物流</Plan><Finish>,"taskId,task,category,app_name
 1,在抖音极速版中查看运送中的包裹物流,物流,抖音极速版",,,,,,,,
物流,快手,在快手中查看商城物流,我在快手app里怎么查物流信息啊？,无,0,<Plan>#物流#在$快手$中查看物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在快手中查看物流信息,物流,快手",,,,,,,,
物流,快手,在快手中查看商城物流,YoYo，帮我打开快手里的商城物流页面。,无,1,<Plan>#物流#在$快手$中查看商城物流</Plan><Finish>,"taskId,task,category,app_name
 1,在快手中查看商城物流,物流,快手",,,,,,,,
物流,快手,在快手中查看商城物流,快手上买的宝贝多久能到啊？你看一下物流情况！,无,0,<Plan>#物流#查看$快手$中购买的商品物流情况</Plan><Finish>,"taskId,task,category,app_name
 1,查看快手中购买的商品物流情况,物流,快手",,,,,,,,
物流,快手,在快手中查看商城物流,YoYo，我想在快手短视频里查看订单的物流进度，怎么操作？,无,0,<Plan>#物流#在$快手$中查看订单的物流进度</Plan><Finish>,"taskId,task,category,app_name
 1,在快手中查看订单的物流进度,物流,快手",,,,,,,,
物流,快手,在快手中查看商城物流,有没有办法在快手视频里直接看到我下单后的物流消息？,无,1,<Plan>#物流#在$快手$中查看下单后的物流消息</Plan><Finish>,"taskId,task,category,app_name
 1,在快手中查看下单后的物流消息,物流,快手",,,,,,,,
物流,快手极速版,在快手极速版中查看商城物流,YoYo，帮我查一下快手极速版里的订单物流信息。,无,1,<Plan>#物流#在$快手极速版$中查看订单物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在快手极速版中查看订单物流信息,物流,快手极速版",,,,,,,,
物流,快手极速版,在快手极速版中查看商城物流,我想在极速版快手看看我的包裹到哪了。,无,0,<Plan>#物流#在$快手极速版$中查看包裹物流</Plan><Finish>,"taskId,task,category,app_name
 1,在快手极速版中查看包裹物流,物流,快手极速版",,,,,,,,
物流,快手极速版,在快手极速版中查看商城物流,YoYo，我在快手极速版下单的东西怎么还没发货啊？帮我看一下物流信息,无,1,<Plan>#物流#在$快手极速版$中查看下单物品的物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在快手极速版中查看下单物品的物流信息,物流,快手极速版",,,,,,,,
物流,快手极速版,在快手极速版中查看商城物流,请带我在快手极速版中找到查看商城物流的入口。,无,0,<Plan>#物流#在$快手极速版$中查看商城物流</Plan><Finish>,"taskId,task,category,app_name
 1,在快手极速版中查看商城物流,物流,快手极速版",,,,,,,,
物流,快手极速版,在快手极速版中查看商城物流,YoYo，帮我看看极速版快手里有没有查物流的页面？,无,0,<Plan>#物流#在$快手极速版$中查看物流页面</Plan><Finish>,"taskId,task,category,app_name
 1,在快手极速版中查看物流页面,物流,快手极速版",,,,,,,,
物流,拼多多,在拼多多中联系官方客服进行查物流,YoYo，我在拼夕夕下单的东西显示物流信息异常，怎么联系官方客服查一下？,无,1,<Plan>#物流#在$拼多多$中联系官方客服查看物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服查看物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服进行查物流,我想在PDD上联系官方客服查询快递进度，应该怎么做？,无,1,<Plan>#物流#在$拼多多$中联系官方客服查看快递进度</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服查看快递进度,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服进行查物流,教我在拼多多里面找官方客服问物流单号的事！,无,0,<Plan>#物流#在$拼多多$中查看物流单号</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看物流单号,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服进行查物流,pdd里的订单物流状态一直没更新，能帮我联系官方客服问问吗？,无,0,<Plan>#物流#在$拼多多$中联系官方客服询问订单物流状态</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服询问订单物流状态,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服进行查物流,拼夕夕平台怎么联系官方客服啊，我需要查一个包裹的物流情况。,无,0,<Plan>#物流#在$拼多多$中联系官方客服，查看包裹物流情况</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服，查看包裹物流情况,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查我的收件物流,YoYo，我在拼多多买的商品收件物流信息在哪看？,无,1,<Plan>#物流#在$拼多多$中查看收件物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看收件物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查我的收件物流,帮我联系一下拼夕夕的官方客服，问问我昨天下单的收件物流。,无,0,<Plan>#物流#在$拼多多$中联系官方客服，查看商品收件物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服，查看商品收件物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查我的收件物流,在PDD上怎么联系官方客服查收件物流啊？,无,0,<Plan>#物流#在$拼多多$中联系官方客服，查看收件物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服，查看收件物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查我的收件物流,我想在拼多多里咨询客服关于我的收件包裹的运输情况。,无,1,<Plan>#物流#在$拼多多$中联系客服关于收件包裹运输情况</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系客服关于收件包裹运输情况,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查我的收件物流,pdd平台客服怎么找？我要查询我的收件物流信息。,无,0,<Plan>#物流#在$拼多多$中联系客服，查看收件物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系客服，查看收件物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查待发货物流,我在拼夕夕里怎么联系官方客服查询待发货的物流信息啊？,无,1,<Plan>#物流#在$拼多多$中联系官方客服查询待发货的物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服查询待发货的物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查待发货物流,YoYo，快教我一招，在拼多多里怎么找到官方客服问物流？我想查一下待发货的,无,0,<Plan>#物流#在$拼多多$中联系官方客服，查看待发货的物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服，查看待发货的物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查待发货物流,拼多多的订单哪些还没发货？帮我查一下物流进度！,无,0,<Plan>#物流#在$拼多多$中查看待发货的物流进度</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看待发货的物流进度,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查待发货物流,YoYo助手，帮我在拼多多中联系客服查一下待发货的订单物流,无,0,<Plan>#物流#在$拼多多$中联系客服查一下待发货的订单物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系客服查一下待发货的订单物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查待发货物流,在PDD上买的商品还没发货，我想问问官方客服查一下物流,无,1,<Plan>#物流#在$拼多多$中查看购买的待发货商品物流情况</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看购买的待发货商品物流情况,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查运输中物流,YoYo，我在拼夕夕里怎么联系官方客服查询运输中物流信息啊？,无,0,<Plan>#物流#在$拼多多$中联系官方客服查询运输中物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服查询运输中物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查运输中物流,我想在拼多多里面找官方客服问一下我的运输中的包裹到哪了。,无,1,<Plan>#物流#在$拼多多$中查看运输中的包裹状态</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看运输中的包裹状态,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查运输中物流,PDD怎么联系官方客服查运输中快递进度？,无,1,<Plan>#物流#在$拼多多$中查看运输中快递进度</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看运输中快递进度,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查运输中物流,快帮我看看拼夕夕在哪里可以查运输中物流！,无,0,<Plan>#物流#在$拼多多$中查看运输中物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看运输中物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查运输中物流,拼多多运输中的订单怎么找不到地方联系客服啊？,无,0,<Plan>#物流#在$拼多多$中联系官方客服查询运输中物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服查询运输中物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查派件中物流,YoYo，在拼夕夕里怎么联系官方客服查询正在派送的物流信息？,无,1,<Plan>#物流#在$拼多多$中查看正在派送的物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看正在派送的物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查派件中物流,我想在PDD上查一个正在派件的快递物流，该怎么操作呢？,无,1,<Plan>#物流#在$拼多多$中查看正在派件的快递物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看正在派件的快递物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查派件中物流,快帮我看看我的拼多多订单物流显示已派件的包裹物流,无,0,<Plan>#物流#在$拼多多$中查看已派件的包裹物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看已派件的包裹物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查派件中物流,我在拼多多下的单，现在物流状态是派件中，能帮忙问下客服具体情况吗？,无,0,<Plan>#物流#在$拼多多$中查看派件中商品的物流状态</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看派件中商品的物流状态,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查派件中物流,拼多多怎么联系人工客服查派件中的物流进度啊？,无,0,<Plan>#物流#在$拼多多$中联系人工客服查看派件中物流进度</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系人工客服查看派件中物流进度,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查待取件物流,YoYo，我在拼夕夕里怎么联系官方客服查询待取件的物流信息啊？,无,0,<Plan>#物流#在$拼多多$中联系官方客服查询待取件的物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服查询待取件的物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查待取件物流,帮在拼多多里找到官方客服，查一下我的待取件快递单号物流。,无,0,<Plan>#物流#在$拼多多$中查看待取件快递单号物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看待取件快递单号物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查待取件物流,快告诉我拼多多怎么联系官方客服查待取件物流！,无,1,<Plan>#物流#在$拼多多$中查看待取件物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看待取件物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查待取件物流,拼多多里面的订单怎么联系客服查看待取件的物流详情？,无,0,<Plan>#物流#在$拼多多$中联系客服查看待取件的物流详情</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系客服查看待取件的物流详情,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查待取件物流,YoYo，帮帮我，我想在PDD上联系官方客服查一下我的待取件快递进度。,无,1,<Plan>#物流#在$拼多多$中联系官方客服查看待取件快递进度</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服查看待取件快递进度,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查已签收物流,YoYo，我在拼多多上怎么查看购买的显示已签收的包裹物流？,无,0,<Plan>#物流#在$拼多多$中查看显示已签收的包裹物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看显示已签收的包裹物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查已签收物流,拼夕夕里的订单物流信息显示已签收的物流在哪看？,无,0,<Plan>#物流#在$拼多多$中查看已签收的物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看已签收的物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查已签收物流,联系拼多多官方客服查已签收物流信息，应该怎么操作？,无,0,<Plan>#物流#在$拼多多$中联系官方客服查看已签收物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服查看已签收物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查已签收物流,pdd上的包裹状态是已签收的物流信息在哪里查,无,1,<Plan>#物流#在$拼多多$中查看已签收的物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看已签收的物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查已签收物流,帮我在拼多多上查看物流，要哪些订单物流显示已签收的,无,1,<Plan>#物流#在$拼多多$中查看已签收订单的物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看已签收订单的物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查我的寄件物流,YoYo，在拼夕夕里怎么联系官方客服查询我的寄件物流？,无,0,<Plan>#物流#在$拼多多$中联系官方客服查询寄件物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服查询寄件物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查我的寄件物流,我想在PDD上查寄件的物流信息，该怎么操作呢？,无,1,<Plan>#物流#在$拼多多$中查看寄件的物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看寄件的物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查我的寄件物流,赶紧教我在拼多多里联系官方客服查寄件物流的方法！,无,1,<Plan>#物流#在$拼多多$中联系官方客服查看寄件物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服查看寄件物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查我的寄件物流,拼多多寄件物流在哪查啊，有没有人知道？,无,0,<Plan>#物流#在$拼多多$中查看寄件物流情况</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看寄件物流情况,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查我的寄件物流,麻烦YoYo告诉我一下在拼夕夕怎么联系客服查寄件物流。,无,0,<Plan>#物流#在$拼多多$中联系客服查看寄件物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系客服查看寄件物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查待寄出物流,YoYo，在拼夕夕里怎么联系官方客服查待寄出的物流信息？,无,1,<Plan>#物流#在$拼多多$中联系官方客服查看待寄出的物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服查看待寄出的物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查待寄出物流,我想在PDD上找到官方客服，查一下我的待寄出快递物流。,无,0,<Plan>#物流#在$拼多多$中联系官方客服查看我的待寄出快递物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服查看我的待寄出快递物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查待寄出物流,拼多多官方客服怎么找啊？我要查一个待寄出的订单物流！,无,0,<Plan>#物流#在$拼多多$中联系客服查看待寄出的订单物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系客服查看待寄出的订单物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查待寄出物流,喂YoYo，快帮我看看在pxx里怎么联系客服查待寄出物流去！,无,0,<Plan>#物流#在$拼多多$中联系客服查看待寄出物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系客服查看待寄出物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查待寄出物流,在拼多多里面，有没有办法直接联系官方客服查询待寄出的物流情况？,无,1,<Plan>#物流#在$拼多多$中查看待寄出的物流情况</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看待寄出的物流情况,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查已寄出物流,YoYo，我在拼多多上怎么联系官方客服查已寄出的包裹的物流信息啊？,无,1,<Plan>#物流#在$拼多多$中联系官方客服查看已寄出的包裹物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服查看已寄出的包裹物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查已寄出物流,帮我联系下拼夕夕的官方客服，要查一个已寄出的包裹物流情况。,无,0,<Plan>#物流#在$拼多多$中查看已寄出的包裹物流情况</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看已寄出的包裹物流情况,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查已寄出物流,pdd这个软件里怎么找到客服咨询我已寄出的物流进度呢？,无,0,<Plan>#物流#在$拼多多$中查看已寄出的物流进度</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看已寄出的物流进度,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查已寄出物流,我想在拼多多里面找官方客服问一下我寄出的快递寄到哪了。,无,0,<Plan>#物流#在$拼多多$中查看寄出的快递寄到哪了</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看寄出的快递寄到哪了,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查已寄出物流,YoYo，快教我在拼多多怎么联系客服查我的已寄出包裹物流信息！,无,1,<Plan>#物流#在$拼多多$中联系客服查看已寄出包裹物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系客服查看已寄出包裹物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查已取消物流,YoYo，我在拼夕夕取消的订单物流信息怎么查啊？,无,0,<Plan>#物流#在$拼多多$中查看取消的订单物流信息</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看取消的订单物流信息,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查已取消物流,我想在PDD联系官方客服查询已取消的物流。,无,1,<Plan>#物流#在$拼多多$中查看已取消的物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中查看已取消的物流,物流,拼多多",,,,,,,,
物流,拼多多,在拼多多中联系官方客服查已取消物流,拼多多里怎么找不到联系官方客服的地方？我要查询已取消的物流,无,1,<Plan>#物流#在$拼多多$中联系官方客服查看已取消的物流</Plan><Finish>,"taskId,task,category,app_name
 1,在拼多多中联系官方客服查看已取消的物流,物流,拼多多",,,,,,,,
