query,ground_truth,pred_tool_1,pred_tool_2,pred_tool_3,pred_tool_4,pred_tool_5,pred_tool_6,pred_tool_7,pred_tool_8,pred_tool_9,pred_tool_10,pred_score_1,pred_score_2,pred_score_3,pred_score_4,pred_score_5,pred_score_6,pred_score_7,pred_score_8,pred_score_9,pred_score_10
打开荣耀官方旗舰店的MagicV5商品页,open_goods_page(...),open_stores_page(...),open_goods_page(...),open_cart_content(...),add_into_favorite_stores(...),open_special_page(...),search_cart_content(...),open_favorite_stores(...),open_customer_service(...),open_invoice_page(...),search_in_favorite_stores(...),1.0,0.8593326107283774,0.25880958695509365,0.1801610215775151,0.15174349192555353,0.11354250309588003,0.09904108086047295,0.05098980587154963,0.04157322627650891,0.03653834281053494
请查看拼多多的三只松鼠零食专区,open_stores_page(...),open_stores_page(...),open_goods_page(...),open_special_page(...),search_goods(...),open_cart_content(...),open_camera_search(...),search_cart_content(...),search_stores(...),open_customer_service(...),open_invoice_page(...),1.0,0.9362297972865723,0.4518969964909601,0.3902581186052146,0.17791148270327492,0.1673252488188123,0.1536381674647318,0.11202649077042744,0.08797514348212199,0.08474187985012328
查一下荣耀Magic7的抖音火山版评价,open_goods_page(...),open_goods_page(...),open_orders_bought(...),open_search_history(...),open_special_page(...),open_invoice_page(...),open_stores_page(...),rate_order(...),open_cart_content(...),open_customer_service(...),open_camera_search(...),1.0,0.48835190415751645,0.23530600250605843,0.2136950313046177,0.18973447638967134,0.13988541785058164,0.1288285390861719,0.12199891851017255,0.11400411668126365,0.06027512871611482
查下iPhone 14 Pro Max黑色款的抖音火山版评价咋样,open_goods_page(...),open_goods_page(...),open_orders_bought(...),open_stores_page(...),open_special_page(...),open_search_history(...),open_invoice_page(...),rate_order(...),open_customer_service(...),search_order(...),open_camera_search(...),1.0,0.28164656327312715,0.20408460442515808,0.16355973374860527,0.13901353441697134,0.1261876459965055,0.10661716180860406,0.10182331485053436,0.06742348301894324,0.046192926505056374
我要看看赫莲娜黑绷带面霜的用户反馈，特别是敏感肌的,open_goods_page(...),open_goods_page(...),open_orders_bought(...),open_special_page(...),open_search_history(...),open_customer_service(...),open_stores_page(...),apply_after_sales(...),open_invoice_page(...),open_favorite_goods(...),open_cart_content(...),1.0,0.28227431207314646,0.21897970249274565,0.21884401628694122,0.18049001194834166,0.16318342423719823,0.06931273478243843,0.01985141399169636,0.006129804589985899,0.005273056486808339
有没有人买过XX牌升降桌？评价靠谱的话今晚就下单,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),rate_order(...),apply_price_protection(...),add_into_favorite_goods(...),open_orders_bought(...),add_into_favorite_stores(...),search_stores(...),delete_search_history(...),open_camera_search(...),1.0,0.26529058035316433,0.18164770216612294,0.13333166214136796,0.13216885847537518,0.07830644039519163,0.050907670869223945,0.010540974746292923,0.0,0.0
显示小米净水器1000G出来的水有异味的差评截图,open_goods_page(...),open_goods_page(...),open_camera_search(...),rate_order(...),apply_after_sales(...),open_special_page(...),open_customer_service(...),open_orders_bought(...),open_invoice_page(...),add_into_favorite_goods(...),sign_in(...),1.0,0.8693656317111296,0.2875296118869949,0.2723645169310645,0.23540986622292648,0.20774173963775436,0.19958650968482078,0.12511387454451048,0.11238487000228252,0.07469543692925398
查一下荣耀京东旗舰店Magic7的12+256G多少钱,open_goods_page(...),open_stores_page(...),open_goods_page(...),add_into_favorite_stores(...),search_in_favorite_stores(...),open_favorite_stores(...),open_customer_service(...),call_order_courier(...),open_cart_content(...),open_special_page(...),search_stores(...),1.0,0.3927143532206978,0.2356013125602559,0.13468849886308987,0.079864554849512,0.07816554137956692,0.07695238526452367,0.07293005631079345,0.06464120894182479,0.05993300842785573
李宁实体店最近上的国潮联名款卫衣，L码现在卖什么价,open_stores_page(...),open_stores_page(...),open_goods_page(...),open_cart_content(...),call_order_courier(...),open_special_page(...),search_goods(...),open_customer_service(...),apply_price_protection(...),open_invoice_page(...),search_stores(...),1.0,0.8513034836580493,0.38325688523508916,0.32363533493381524,0.3204810732157749,0.3121530473965733,0.3120166082030834,0.3036630648405581,0.07834722897182458,0.048218391806020944
打开抖音火山版荣耀官方旗舰店Magic7的商品参数,open_goods_page(...),open_goods_page(...),open_stores_page(...),add_into_favorite_stores(...),open_special_page(...),open_favorite_stores(...),open_customer_service(...),open_invoice_page(...),open_cart_content(...),open_camera_search(...),search_in_favorite_stores(...),1.0,0.9893873463628906,0.2508537670006326,0.16885736003821475,0.13334416129179352,0.13076883743807036,0.11088217572680872,0.0910521090059248,0.07223389563456559,0.034749531612399964
能帮我看下小米投影仪的参数信息吗？用抖音火山版就行,open_goods_page(...),open_goods_page(...),open_stores_page(...),open_special_page(...),open_customer_service(...),open_invoice_page(...),open_camera_search(...),call_order_courier(...),apply_price_protection(...),open_orders_bought(...),search_goods(...),1.0,0.2378783375165658,0.18571996440267793,0.16819955910133175,0.13994800278898026,0.11703077262888507,0.10498835308147347,0.0694377132502967,0.05442917431768826,0.032717298974685796
帮我在抖音火山版看看联想异能者无线蓝牙耳机的具体参数是什么？,open_goods_page(...),open_goods_page(...),open_special_page(...),open_stores_page(...),open_invoice_page(...),open_customer_service(...),call_order_courier(...),open_orders_bought(...),apply_price_protection(...),open_camera_search(...),open_logistics_receive(...),1.0,0.19164048164338185,0.17743643226981395,0.16226800147592288,0.1616488579059813,0.11064068159421205,0.07736136098254609,0.06515606500493286,0.06329085660812991,0.04709408877154268
打开抖音火山版荣耀官方旗舰店Magic7的商品详情,open_goods_page(...),open_stores_page(...),open_goods_page(...),add_into_favorite_stores(...),open_favorite_stores(...),open_cart_content(...),open_special_page(...),open_customer_service(...),open_invoice_page(...),search_in_favorite_stores(...),open_camera_search(...),1.0,0.7866346723351713,0.2755152716332017,0.13065192632087905,0.11765161560960355,0.10904413832131091,0.08777839374168085,0.06475362797298244,0.06291584645310817,0.05784398465722452
想看小米官方旗舰店空气净化器的抖音火山版商品详情，帮忙打开,open_goods_page(...),open_goods_page(...),open_stores_page(...),add_into_favorite_stores(...),open_cart_content(...),open_special_page(...),open_favorite_stores(...),open_customer_service(...),open_invoice_page(...),open_camera_search(...),search_cart_content(...),1.0,0.9408183409099896,0.19371475674535207,0.18154603676993647,0.13837125409104548,0.10912231960006764,0.10663765749378218,0.054784714021608526,0.051738118726880514,0.04068738523986887
想了解vivo官方旗舰店X90的抖音火山版详情页，你能帮我打开看看吗？,open_goods_page(...),open_stores_page(...),open_goods_page(...),add_into_favorite_stores(...),open_favorite_stores(...),open_customer_service(...),search_in_favorite_stores(...),search_stores(...),open_special_page(...),open_invoice_page(...),open_camera_search(...),1.0,0.7615443381338501,0.35106520102042604,0.20684880220586374,0.14437686684062945,0.1343542166517806,0.11515937832626001,0.08570273962206876,0.06544973954228717,0.05441427662418783
想看小米官方旗舰店空气净化器的抖音火山版选择地址页面，帮忙打开,open_stores_page(...),open_stores_page(...),open_goods_page(...),add_into_favorite_stores(...),search_in_favorite_stores(...),open_favorite_stores(...),search_stores(...),open_customer_service(...),open_special_page(...),order_to_purchase_goods(...),open_camera_search(...),1.0,0.49053016701208535,0.29136452271951085,0.1642387849422109,0.1400576545328887,0.100594094254463,0.06368914289000614,0.040823407238904354,0.028097640780593774,0.010315690846539913
帮我查查抖音火山版华为官方旗舰店P50 Pro的地址选择,open_stores_page(...),open_stores_page(...),search_in_favorite_stores(...),add_into_favorite_stores(...),search_stores(...),open_goods_page(...),open_favorite_stores(...),open_customer_service(...),open_logistics_receive(...),call_order_courier(...),open_search_history(...),1.0,0.4214663594242398,0.41655251531269555,0.37254101307248666,0.24647152750322632,0.22176315425559445,0.1341338421544392,0.04990373666269844,0.049310125367999474,0.0447853915869967
找一下抖音火山版综合排序最高的男装店,search_stores(...),search_stores(...),add_into_favorite_stores(...),search_in_favorite_stores(...),open_stores_page(...),open_favorite_stores(...),open_orders_bought(...),open_search_history(...),order_to_purchase_goods(...),rate_order(...),search_goods(...),1.0,0.232093042133702,0.2237617852264438,0.18364398793110973,0.16999839775856254,0.10836326021855716,0.09745484910864692,0.08799475764138635,0.08451415881228473,0.07826133188910178
麻烦帮我在抖音火山版找一些玩具店按价格从低到高排序,search_stores(...),search_stores(...),add_into_favorite_stores(...),search_in_favorite_stores(...),search_goods(...),open_stores_page(...),open_favorite_stores(...),open_search_history(...),order_to_purchase_goods(...),rate_order(...),delete_search_history(...),1.0,0.20263758840427915,0.1987937174738973,0.13624221387730026,0.13075660876275552,0.1104871661157004,0.10003978821998032,0.09694880136512068,0.07656237804678472,0.06360657593767073
你能帮我在抖音火山版查一下最新款的Apple watch嘛，按销量排序,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),delete_search_history(...),open_search_history(...),open_special_page(...),open_camera_search(...),search_cart_content(...),add_into_cart(...),delete_favorite_goods(...),1.0,0.19889977497140332,0.15974324902930515,0.10584493458779058,0.10519277189816742,0.09176218925309107,0.04421377987391102,0.04305255065173729,0.01767242978160953,0.007735263343658236
你能帮我按价格从高到低排序在抖音火山版找一下婴儿床吗？,search_goods(...),search_goods(...),search_in_favorite_goods(...),search_stores(...),open_special_page(...),delete_search_history(...),open_search_history(...),search_cart_content(...),open_camera_search(...),add_into_cart(...),rate_order(...),1.0,0.17993078852350466,0.15591026648211997,0.08303378426197532,0.08124574840786458,0.0790156116039502,0.060332350491803174,0.03399283438075328,0.019947521012761968,0.014119401147998548
打开抖音火山版找一下荣耀Magic7手机，按照店铺排序,search_goods(...),search_goods(...),open_stores_page(...),search_stores(...),search_in_favorite_stores(...),add_into_favorite_stores(...),delete_search_history(...),search_in_favorite_goods(...),order_to_purchase_goods(...),open_search_history(...),open_customer_service(...),1.0,0.691883589332223,0.6902355027431316,0.26842896007300365,0.14553079515327116,0.11396393038556693,0.08455266175190773,0.02034221073174827,0.01345154899647188,0.005729699234592078
打开抖音火山版购物车,open_cart_content(...),open_cart_content(...),search_cart_content(...),open_special_page(...),open_invoice_page(...),add_into_cart(...),open_favorite_goods(...),open_logistics_receive(...),open_goods_page(...),delete_favorite_goods(...),open_search_history(...),1.0,0.5120820015833718,0.2206043297602143,0.15938662638640735,0.15695916050409928,0.13907888038665311,0.1253706932046462,0.11436777891551358,0.08302368024557445,0.06467764719408269
帮我看一下抖音火山版购物车里都有什么,open_cart_content(...),open_cart_content(...),search_cart_content(...),open_special_page(...),add_into_cart(...),open_favorite_goods(...),delete_favorite_goods(...),open_logistics_receive(...),open_invoice_page(...),delete_search_history(...),open_search_history(...),1.0,0.5648029289033268,0.17017482654948454,0.16036541319405942,0.14195633235720753,0.1311784039813978,0.11858418124628854,0.11245894585981155,0.08003188319892282,0.06519297089368968
你能给我打开抖音火山版购物车吗，我想看看,open_cart_content(...),open_cart_content(...),search_cart_content(...),open_special_page(...),add_into_cart(...),open_invoice_page(...),open_goods_page(...),open_favorite_goods(...),open_logistics_receive(...),open_orders_bought(...),delete_favorite_goods(...),1.0,0.48129970108866776,0.21615998972163653,0.13769023746795456,0.1310431157835092,0.1170625395084099,0.11674435782845244,0.1056899696755334,0.10091771170330804,0.08053179190824686
抖音火山版的购物车在哪里,open_cart_content(...),open_cart_content(...),search_cart_content(...),open_special_page(...),add_into_cart(...),open_invoice_page(...),open_favorite_goods(...),open_logistics_receive(...),delete_favorite_goods(...),open_favorite_stores(...),apply_price_protection(...),1.0,0.5351838950110945,0.20344366408108824,0.18448144085657245,0.1539260689389349,0.14841138966266737,0.12153809382797956,0.10554283455492754,0.08003869794239907,0.05627171219561363
帮我往购物车里加一件黑色L码优衣库T恤,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),search_cart_content(...),add_into_favorite_stores(...),open_cart_content(...),delete_favorite_goods(...),manage_order_logistics_status(...),rate_order(...),open_camera_search(...),delete_search_history(...),1.0,0.3043239927858949,0.2881015057244016,0.23675674649467432,0.2093887106557153,0.1504140710867846,0.1368334286393754,0.10225234624317188,0.08610944285045725,0.08467153983882797
帮我往购物车里加2件网易猫粮,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),search_cart_content(...),add_into_favorite_stores(...),open_cart_content(...),delete_favorite_goods(...),manage_order_logistics_status(...),delete_search_history(...),sign_in(...),rate_order(...),1.0,0.3099711845499313,0.2665394572249641,0.24539616265280342,0.2040864156918319,0.1535981810824555,0.14124817700721848,0.10875308046516144,0.09460797896507046,0.09436970078042671
能不能帮我往抖音火山版购物车里加两支珀莱雅源力精华,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),search_cart_content(...),add_into_favorite_stores(...),open_cart_content(...),delete_favorite_goods(...),manage_order_logistics_status(...),rate_order(...),sign_in(...),delete_search_history(...),1.0,0.31183191243016023,0.3092333183970388,0.25612000527064754,0.24389977362331391,0.16913632256139505,0.12057746200444792,0.1047579342692713,0.09711281566887821,0.0964210693646684
你能帮我加五个飞利浦的剃须刀到抖音火山版购物车里吗？,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),add_into_favorite_stores(...),search_cart_content(...),open_cart_content(...),delete_favorite_goods(...),sign_in(...),manage_order_logistics_status(...),rate_order(...),delete_search_history(...),1.0,0.30314804100576764,0.22208410011703988,0.17012603417130462,0.14253749741247992,0.12057466184159692,0.10312613312539713,0.09542729791673533,0.09399658403147435,0.08357274603479521
加两包purasana巴西莓粉到我的抖音火山版购物车里,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),search_cart_content(...),add_into_favorite_stores(...),open_cart_content(...),sign_in(...),delete_favorite_goods(...),manage_order_logistics_status(...),delete_search_history(...),rate_order(...),1.0,0.2849096477210294,0.22992720659406074,0.22196613509601718,0.20285912155748828,0.13236401289804603,0.12745725454824866,0.11929323234261045,0.1173725454155254,0.09745712732216891
帮我往抖音火山版购物车了加三双42码的耐克的篮球鞋,add_into_cart(...),add_into_cart(...),search_cart_content(...),add_into_favorite_goods(...),open_cart_content(...),add_into_favorite_stores(...),delete_favorite_goods(...),rate_order(...),manage_order_logistics_status(...),order_to_purchase_goods(...),delete_search_history(...),1.0,0.30663000436196547,0.29309071993426683,0.2551143534592725,0.24929147124072518,0.17013372231929177,0.1254318018214852,0.11505667736878294,0.08283949157702421,0.08026298332934431
帮我往中关村壹号购买一根充电线,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),search_stores(...),add_into_favorite_goods(...),add_into_cart(...),call_order_courier(...),rate_order(...),apply_price_protection(...),add_into_favorite_stores(...),manage_order_logistics_status(...),1.0,0.1407978287332539,0.12023224596591926,0.11892115357508781,0.10181709494497446,0.10114317150445332,0.07724533073010703,0.07164352229984468,0.07035130831405953,0.06380858244930929
可以帮我往南京荣耀买个magic 7的手机吗,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),search_stores(...),add_into_favorite_goods(...),call_order_courier(...),rate_order(...),add_into_cart(...),manage_order_logistics_status(...),open_stores_page(...),add_into_favorite_stores(...),1.0,0.13631513618149715,0.11846679374367827,0.11487093197356017,0.10974870849637113,0.09099433312755861,0.08853103742131806,0.08441717813205027,0.05513703822781685,0.05068373614116557
帮我买一件黑色L码优衣库T恤,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),search_stores(...),call_order_courier(...),open_camera_search(...),open_stores_page(...),add_into_favorite_goods(...),rate_order(...),open_cart_content(...),add_into_cart(...),1.0,0.13446843863737737,0.10519601911064501,0.1018845627758241,0.10135172044983941,0.08586826704127165,0.08576728809869738,0.07184542622945804,0.05675710132431388,0.05587960130957515
能不能帮我在抖音火山版买个纪梵希的散粉,order_to_purchase_goods(...),order_to_purchase_goods(...),add_into_favorite_goods(...),search_stores(...),sign_in(...),call_order_courier(...),rate_order(...),apply_price_protection(...),add_into_cart(...),open_stores_page(...),open_camera_search(...),1.0,0.146382992460306,0.13186739949624787,0.12929600684787138,0.11989684292652122,0.11781355487577651,0.08292286156311873,0.08267873776547871,0.08225506254574137,0.06869279915322513
你能帮我在抖音火山版买一个华为的蓝牙耳机吗,order_to_purchase_goods(...),order_to_purchase_goods(...),add_into_favorite_goods(...),call_order_courier(...),search_stores(...),sign_in(...),rate_order(...),add_into_cart(...),manage_order_logistics_status(...),apply_price_protection(...),open_camera_search(...),1.0,0.131286727165584,0.1231977926782589,0.12183101006412954,0.11530809837941623,0.1082177116182468,0.10112964537085348,0.07530488398622025,0.07206183025594094,0.06685085387201103
你可以帮我在抖音火山版下单一对羽毛球拍吗,order_to_purchase_goods(...),order_to_purchase_goods(...),call_order_courier(...),sign_in(...),add_into_favorite_goods(...),search_stores(...),manage_order_logistics_status(...),rate_order(...),add_into_cart(...),apply_price_protection(...),add_into_favorite_stores(...),1.0,0.11354800518898607,0.10803716415363902,0.10396632782270154,0.08545753265993566,0.08134105028857597,0.07402187432654654,0.06583887223622137,0.05456940733863094,0.05330403555015925
帮我购买/下单2件网易猫粮,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),add_into_favorite_goods(...),call_order_courier(...),manage_order_logistics_status(...),add_into_cart(...),apply_price_protection(...),rate_order(...),search_stores(...),add_into_favorite_stores(...),1.0,0.15890904751869045,0.12465772132752768,0.11755005758219697,0.10570360790949362,0.08136837731821918,0.07599001815595455,0.07573154180548655,0.06967895991411745,0.05960157218672102
能不能帮我在抖音火山版中下单两支珀莱雅源力精华,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),call_order_courier(...),add_into_favorite_goods(...),manage_order_logistics_status(...),search_stores(...),add_into_cart(...),rate_order(...),apply_price_protection(...),open_orders_bought(...),1.0,0.10891445116664572,0.10405636118253553,0.10358515524491614,0.07907908394181486,0.07905604972081873,0.07617855409119996,0.07417550660100496,0.05496891767022421,0.04730227588950367
你能帮我在抖音火山版中下单五个华为平板吗,order_to_purchase_goods(...),order_to_purchase_goods(...),call_order_courier(...),sign_in(...),add_into_favorite_goods(...),search_stores(...),manage_order_logistics_status(...),rate_order(...),add_into_cart(...),add_into_favorite_stores(...),apply_price_protection(...),1.0,0.11831630648697009,0.11213128560835618,0.10682220460979375,0.08902722531408197,0.0861754282964209,0.08260032754551301,0.08166064983635177,0.05675696477811765,0.052272257498961826
在抖音火山版中下单两件S码的李宁女士短袖,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),call_order_courier(...),add_into_favorite_goods(...),search_stores(...),rate_order(...),add_into_cart(...),manage_order_logistics_status(...),apply_price_protection(...),open_orders_bought(...),1.0,0.09611338288794027,0.09482853830225803,0.08181702479029072,0.07856831731009896,0.07013732421890893,0.0641080015089056,0.06304950663422812,0.04288679715613585,0.042130849382665515
帮我在抖音火山版中下单三双42码的耐克的篮球鞋,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),call_order_courier(...),add_into_favorite_goods(...),search_stores(...),manage_order_logistics_status(...),rate_order(...),add_into_cart(...),apply_price_protection(...),open_orders_bought(...),1.0,0.1030954855036264,0.10166866213173205,0.09197285644825574,0.08297279094794324,0.07961058304785239,0.07736188046026285,0.07067202055067674,0.05201361063774462,0.04881717146561919
帮我往购物车里加一件黑色L码优衣库T恤，地址选中关村壹号,add_into_cart(...),add_into_cart(...),add_into_favorite_goods(...),search_cart_content(...),add_into_favorite_stores(...),open_cart_content(...),delete_favorite_goods(...),manage_order_logistics_status(...),rate_order(...),open_camera_search(...),order_to_purchase_goods(...),1.0,0.3029190353164006,0.28146884949895323,0.24553973058914466,0.20646181257631652,0.14778871591585271,0.12525100882066548,0.09319208547258306,0.08130903320532377,0.07946109222128106
帮我用花呗买一件荣耀Magicv5,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),add_into_favorite_goods(...),search_stores(...),rate_order(...),add_into_cart(...),call_order_courier(...),manage_order_logistics_status(...),open_cart_content(...),apply_price_protection(...),1.0,0.14114107694548866,0.13129443699549664,0.12617483589504158,0.12305860014222442,0.1226534187793891,0.11111930221413534,0.07953156760738009,0.07357928490420673,0.06697994311160521
能帮我用微信支付在抖音火山版买一双42码的耐克篮球鞋吗？,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),add_into_cart(...),rate_order(...),add_into_favorite_goods(...),call_order_courier(...),search_stores(...),apply_price_protection(...),manage_order_logistics_status(...),open_cart_content(...),1.0,0.14996825661945654,0.138470244134104,0.1334131891377249,0.12973251446395725,0.11220090844477872,0.1112529735995346,0.07916105406126112,0.07723523711824412,0.07624065774773608
能不能帮我用支付宝余额在抖音火山版下单一件女士冲锋衣,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),rate_order(...),add_into_favorite_goods(...),call_order_courier(...),add_into_cart(...),search_stores(...),manage_order_logistics_status(...),open_orders_bought(...),apply_price_protection(...),1.0,0.13212028363008188,0.11120106630903105,0.09524094251111082,0.08830021154256687,0.07946129126293355,0.07498540866985118,0.05795753653304286,0.053204382981814444,0.04902882802753447
用余额宝买一个茶叶罐,order_to_purchase_goods(...),order_to_purchase_goods(...),sign_in(...),add_into_favorite_goods(...),add_into_cart(...),rate_order(...),open_stores_page(...),search_stores(...),call_order_courier(...),add_into_favorite_stores(...),open_camera_search(...),1.0,0.26203703456503913,0.2063271412752553,0.14618838493634748,0.1272527160466102,0.11496303602649594,0.09438612376148761,0.07457978504210129,0.07257890959713513,0.06859684817040718
打开我的抖音火山版收藏,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),add_into_favorite_goods(...),delete_favorite_goods(...),open_logistics_receive(...),add_into_favorite_stores(...),open_special_page(...),open_cart_content(...),search_in_favorite_stores(...),1.0,0.40721867453640587,0.3194496625495055,0.2388636234067966,0.18357739753843078,0.16599581855587095,0.1322357511713463,0.13122588068279795,0.12614959800844736,0.11807193618247736
看一下我抖音火山版收藏了哪些商品,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),add_into_favorite_goods(...),open_cart_content(...),delete_favorite_goods(...),search_in_favorite_stores(...),open_logistics_receive(...),open_special_page(...),search_cart_content(...),1.0,0.38947974173095257,0.3190592078859605,0.2139827370777021,0.1748478380531358,0.13102130532621784,0.11395168929267156,0.11275074371892062,0.10339127235010882,0.10200100099726951
你能给我打开抖音火山版收藏吗，我想看看,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),add_into_favorite_goods(...),delete_favorite_goods(...),search_in_favorite_stores(...),open_orders_bought(...),open_logistics_receive(...),add_into_favorite_stores(...),open_special_page(...),1.0,0.4141932957066673,0.30850816941982556,0.24524295067818583,0.1458569149232576,0.13331606749400965,0.12876260333093975,0.1266745102137885,0.12644625681929403,0.11316876255612375
能帮我看一下抖音火山版收藏里都有什么吗,open_favorite_goods(...),open_favorite_goods(...),open_favorite_stores(...),search_in_favorite_goods(...),add_into_favorite_goods(...),search_in_favorite_stores(...),add_into_favorite_stores(...),delete_favorite_goods(...),open_special_page(...),open_logistics_receive(...),open_orders_bought(...),1.0,0.4334292208527186,0.3339242874665049,0.2754847725326035,0.1693337651387231,0.1431758142987582,0.11984360480286818,0.09492974426097747,0.0847708833021845,0.07086772295181187
抖音火山版找一下荣耀官方旗舰店,search_stores(...),search_stores(...),search_in_favorite_stores(...),open_stores_page(...),add_into_favorite_stores(...),open_favorite_stores(...),open_search_history(...),open_orders_bought(...),rate_order(...),order_to_purchase_goods(...),search_goods(...),1.0,0.4201694863366503,0.3547375510555697,0.2993881875014684,0.2058863681183998,0.11498933501922616,0.07995927835528625,0.07616335860036723,0.07386456310956097,0.05678234575468978
在抖音火山版中搜索sunny の睡衣店,search_stores(...),search_stores(...),search_in_favorite_stores(...),open_stores_page(...),search_goods(...),add_into_favorite_stores(...),open_search_history(...),rate_order(...),delete_search_history(...),order_to_purchase_goods(...),search_in_favorite_goods(...),1.0,0.31245513077184867,0.29810292351139456,0.2877947268615419,0.2491329516371755,0.1390013621101154,0.13424719357013928,0.1107182213208411,0.0866838512895904,0.044090583672909786
能帮我在抖音火山版打开NIKE官方旗舰店吗,open_stores_page(...),open_stores_page(...),open_goods_page(...),add_into_favorite_stores(...),open_favorite_stores(...),search_in_favorite_stores(...),open_customer_service(...),search_stores(...),order_to_purchase_goods(...),sign_in(...),delete_search_history(...),1.0,0.3687886500681956,0.3589604785784679,0.16557195830431398,0.16068857516648086,0.13357983299608475,0.093496139234988,0.06048475499635749,0.05547628244684181,0.03357968984605769
可以帮我用抖音火山版打开CICI TALK店吗,open_stores_page(...),open_stores_page(...),open_goods_page(...),add_into_favorite_stores(...),open_customer_service(...),open_favorite_stores(...),search_stores(...),open_cart_content(...),call_order_courier(...),search_in_favorite_stores(...),open_orders_bought(...),1.0,0.5234711269749666,0.30841779416428544,0.13822180863208536,0.12355455873988239,0.12001132388042714,0.07903340922364917,0.06306229489958619,0.05783948737481365,0.04798073735659257
给我在抖音火山版打开晴天娃娃5555店铺,open_stores_page(...),open_stores_page(...),add_into_favorite_stores(...),open_goods_page(...),open_favorite_stores(...),search_in_favorite_stores(...),search_stores(...),open_customer_service(...),sign_in(...),apply_after_sales(...),call_order_courier(...),1.0,0.42742996455589244,0.3543617723092693,0.26164630693869917,0.24766950231070647,0.11951515854615093,0.11686316184988113,0.07842821745747833,0.062111521672504756,0.0434609301004798
在阿迪达斯抖音火山版旗舰店里搜一下短裤,open_stores_page(...),open_stores_page(...),search_goods(...),add_into_favorite_stores(...),search_in_favorite_stores(...),search_stores(...),open_goods_page(...),search_cart_content(...),search_in_favorite_goods(...),open_customer_service(...),open_camera_search(...),1.0,0.33533846746983165,0.23956333445530992,0.22278883862654458,0.2070201980613805,0.16923811301862896,0.16122990905250673,0.1581244486915613,0.08829321025640298,0.05888881888850544
能帮我在欧莱雅抖音火山版旗舰店里搜一下眼霜吗？,open_stores_page(...),open_stores_page(...),search_goods(...),search_in_favorite_stores(...),add_into_favorite_stores(...),search_stores(...),search_in_favorite_goods(...),search_cart_content(...),delete_search_history(...),open_goods_page(...),delete_favorite_goods(...),1.0,0.5831587153667565,0.2243191368396001,0.22286808969495273,0.21987395676069021,0.193456209045986,0.18513462029100763,0.0967395573232547,0.09034861932238598,0.048648101295886495
给我在凤凰官方旗舰店里找一下山地车,open_stores_page(...),open_stores_page(...),search_goods(...),search_stores(...),search_in_favorite_goods(...),search_in_favorite_stores(...),search_cart_content(...),add_into_favorite_stores(...),open_goods_page(...),delete_search_history(...),open_search_history(...),1.0,0.8625220357913328,0.3284728739547196,0.20599157459925607,0.19045678491848836,0.17206307637929372,0.15313728173347857,0.13638423550346868,0.07894647033990797,0.04392767135840197
可不可以给我在抖音火山版天猫超市里找一下沐浴露,open_stores_page(...),search_goods(...),search_in_favorite_goods(...),open_stores_page(...),search_stores(...),search_cart_content(...),delete_search_history(...),open_special_page(...),open_search_history(...),open_camera_search(...),add_into_cart(...),1.0,0.27063714891970575,0.2315797670113216,0.20328107943566237,0.12947430735431145,0.12463812717035425,0.054130223856604515,0.048939348831469935,0.0329912731456445,0.032511307306365284
帮我在抖音火山版联想官方旗舰店里搜一下耳机,open_stores_page(...),open_stores_page(...),search_goods(...),add_into_favorite_stores(...),search_in_favorite_stores(...),search_stores(...),open_goods_page(...),search_cart_content(...),open_customer_service(...),search_in_favorite_goods(...),delete_search_history(...),1.0,0.3100361063803873,0.25532743698322585,0.18775509016410818,0.18484679313737676,0.1669177887731022,0.08136802070442775,0.047596354693850235,0.045940287296382006,0.009176358530620796
打开荣耀官方旗舰店的宝贝分类,open_stores_page(...),open_stores_page(...),add_into_favorite_stores(...),open_favorite_stores(...),open_goods_page(...),open_special_page(...),open_cart_content(...),search_in_favorite_stores(...),search_stores(...),open_orders_bought(...),open_favorite_goods(...),1.0,0.3349364094488006,0.31298985121082423,0.29713950405156214,0.24888007054844372,0.23603791611167693,0.20295693982772758,0.15297434907275512,0.14629646311484848,0.10760277719669017
