大类,app,query,plan（在xx中做什么）,指令,ground_truth_tool
购物-搜索,抖音火山版,查抖音火山版商城的茅台按价格降序排列,在$抖音火山版$中查找商城的茅台按价格降序排列,在抖音火山版中搜索商城中的<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,抖音火山版,搜抖音火山版商城的联想笔记本高价优先,在$抖音火山版$中搜索商城的联想笔记本高价优先,在抖音火山版中搜索商城中的<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,抖音火山版,搜抖音火山版买的Swisse护肝片订单,在$抖音火山版$中搜索Swisse护肝片订单,在抖音火山版中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,抖音火山版,查去年抖音火山版购入的安慕希酸奶订单,在$抖音火山版$中查看购入的安慕希酸奶订单,在抖音火山版中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,阿里巴巴,在阿里巴巴中搜索收藏中的食品级塑料包装袋厂家,在$阿里巴巴$中搜索收藏中的食品级塑料包装袋厂家,在阿里巴巴中搜索收藏中的<搜索内容>,"[{""name"": ""search_in_favorite_stores(app, search_info_slot)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面,并在其中的搜索栏搜索商品""}]"
购物-收藏,阿里巴巴,查阿里巴巴收藏夹里的工业轴承库存,在$阿里巴巴$中查看收藏夹里的工业轴承库存,在阿里巴巴中搜索收藏中的<搜索内容>,"[{""name"": ""search_in_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中打开收藏的、喜爱、想要或关注商品的页面,并在其中的搜索栏中进行搜索""}]"
购物-搜索,阿里巴巴,阿里巴巴中关注的生产线设备厂家有新品上架吗,在$阿里巴巴$中关注的生产线设备厂家的新品上架,在阿里巴巴中搜索关注店铺中的<搜索内容>,"[{""name"": ""search_in_favorite_stores(app, search_info_slot)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面,并在其中的搜索栏搜索商品""}]"
购物-搜索,阿里巴巴,查看阿里巴巴星标店铺的电子元件价格,在$阿里巴巴$中查看星标店铺的电子元件价格,在阿里巴巴中搜索关注店铺中的<搜索内容>,"[{""name"": ""search_in_favorite_stores(app, search_info_slot)"", ""description"": ""在app程序中打开收藏的喜爱或关注店铺的页面,并在其中的搜索栏搜索商品""}]"
购物-搜索,阿里巴巴,按综合排序看阿里巴巴的食品添加剂厂家,在$阿里巴巴$中搜索食品添加剂厂家并按综合排序,在阿里巴巴中搜索<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,搜阿里巴巴的工业阀门综合对比,在$阿里巴巴$中搜索工业阀门综合对比,在阿里巴巴中搜索<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,按销量查阿里巴巴的包装机械厂家,在$阿里巴巴$中搜索包装机械厂家按销量排序,在阿里巴巴中搜索<搜索内容>按销量排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,搜阿里巴巴的食品加工设备销量前十,在$阿里巴巴$中搜索食品加工设备销量前十,在阿里巴巴中搜索<搜索内容>按销量排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,按价格升序筛选阿里巴巴的工业润滑油,在$阿里巴巴$中筛选工业润滑油按价格升序,在阿里巴巴中搜索<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,,搜阿里巴巴的食品检测设备低价优先,在$$中搜索阿里巴巴的食品检测设备低价优先,在阿里巴巴中搜索<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,查阿里巴巴的高端包装设备按价格降序,在$阿里巴巴$中查找高端包装设备按价格降序,在阿里巴巴中搜索<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,,搜阿里巴巴的精密仪器高价优先浏览,在$$中搜索阿里巴巴的精密仪器高价优先浏览,在阿里巴巴中搜索<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,按回头率看阿里巴巴的食品包装材料厂家,在$阿里巴巴$中按回头率查看食品包装材料厂家,在阿里巴巴中搜索<搜索内容>按回头率从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,阿里巴巴,搜阿里巴巴的工业零配件按回头率排列,在$阿里巴巴$中搜索工业零配件按回头率排列,在阿里巴巴中搜索<搜索内容>按回头率从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-打开,,搜阿里巴巴的食品机械厂家直销店,在$$中搜索阿里巴巴的食品机械厂家直销店,在阿里巴巴中搜索店铺<搜索内容>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-打开,阿里巴巴,查阿里巴巴的工业自动化设备旗舰店,在$阿里巴巴$中查看工业自动化设备旗舰店,在阿里巴巴中搜索店铺<搜索内容>,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,按综合排序看阿里巴巴的包装设备厂家,在$阿里巴巴$中搜索包装设备厂家按综合排序,在阿里巴巴中搜索店铺<搜索内容>按综合排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,搜阿里巴巴的食品添加剂店铺综合对比,在$阿里巴巴$中搜索食品添加剂店铺并进行综合对比,在阿里巴巴中搜索店铺<搜索内容>按综合排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,按销量查阿里巴巴的工业阀门厂家,在$阿里巴巴$中搜索工业阀门厂家按销量排序,在阿里巴巴中搜索店铺<搜索内容>按销量排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,搜阿里巴巴的食品加工设备店铺销量,在$阿里巴巴$中搜索食品加工设备店铺的销量,在阿里巴巴中搜索店铺<搜索内容>按销量排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,按回头率看阿里巴巴的包装机械厂家,在$阿里巴巴$中按回头率看包装机械厂家,在阿里巴巴中搜索店铺<搜索内容>按回头率排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,,搜阿里巴巴的食品检测设备店铺回头率,在$$中搜索阿里巴巴的食品检测设备店铺回头率,在阿里巴巴中搜索店铺<搜索内容>按回头率排序,"[{""name"": ""search_stores(app, search_info_slot, filter_type, filter_detail_slot, location_slot, qualification_slot, order_type)"", ""description"": ""在app程序中依据名称搜索店铺,可以使用筛选器限制搜索结果,也可以指定搜索结果的排序方式""}]"
购物-搜索,阿里巴巴,查去年在阿里巴巴买的食品包装机订单,在$阿里巴巴$中查找去年购买的食品包装机订单,在阿里巴巴中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,阿里巴巴国际站,搜阿里巴巴国际站的工业轴承历史订单,在$阿里巴巴国际站$中搜索工业轴承历史订单,在阿里巴巴中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,唯品会,在唯品会中搜索购物车中的雅诗兰黛小棕瓶,在$唯品会$中搜索购物车中的雅诗兰黛小棕瓶,在唯品会中搜索购物车中的<搜索内容>,"[{""name"": ""search_cart_content(app, search_info_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)查找商品""}]"
购物-搜索,唯品会,查看唯品会预存购物车的九阳破壁机库存,在$唯品会$中查看预存购物车的九阳破壁机库存,在唯品会中搜索购物车中的<搜索内容>,"[{""name"": ""search_cart_content(app, search_info_slot)"", ""description"": ""在app应用程序中查看购物车/采购车(阿里巴巴的叫法)查找商品""}]"
购物-搜索,唯品会,在唯品会中搜索收藏中的珀莱雅护肤品,在$唯品会$中搜索收藏中的珀莱雅护肤品,在唯品会中搜索收藏中的<搜索内容>,"[{""name"": ""search_in_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中打开收藏的、喜爱、想要或关注商品的页面,并在其中的搜索栏中进行搜索""}]"
购物-收藏,唯品会,查唯品会收藏夹里的飞利浦电动牙刷库存,在$唯品会$中查看收藏夹中的飞利浦电动牙刷库存,在唯品会中搜索收藏中的<搜索内容>,"[{""name"": ""search_in_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中打开收藏的、喜爱、想要或关注商品的页面,并在其中的搜索栏中进行搜索""}]"
购物-搜索,唯品会,在唯品会中搜索SK-II神仙水订单,在$唯品会$中搜索SK-II神仙水订单,在唯品会中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,唯品会,查去年唯品会购入的蒙牛纯牛奶订单,在$唯品会$中查找购入的蒙牛纯牛奶订单,在唯品会中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,唯品会,在唯品会中搜索苏泊尔电饭煲退换售后订单,在$唯品会$中搜索苏泊尔电饭煲退换售后订单,在唯品会中搜索<搜索内容>退换售后订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,唯品会,搜唯品会换货的美的空调售后订单,在$唯品会$中搜索换货的美的空调售后订单,在唯品会中搜索<搜索内容>退换售后订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-打开,唯品会,按综合排序看唯品会的资生堂护肤品,在$唯品会$中按综合排序查看资生堂护肤品,在唯品会中搜索<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,唯品会,搜唯品会的蓝月亮洗衣液综合对比,在$唯品会$中搜索蓝月亮洗衣液综合对比,在唯品会中搜索<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,唯品会,在唯品会中搜索康师傅泡面按销量排序,在$唯品会$中搜索康师傅泡面按销量排序,在唯品会中搜索<搜索内容>按销量排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,唯品会,搜唯品会的南极人保暖内衣销量按销量排序,在$唯品会$中搜索南极人保暖内衣按销量排序,在唯品会中搜索<搜索内容>按销量排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-打开,唯品会,按价格升序筛选唯品会的清风抽纸,在$唯品会$中筛选清风抽纸按价格升序,在唯品会中搜索<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,唯品会,搜唯品会的美的电饭煲低价优先,在$唯品会$中搜索美的电饭煲并按低价优先,在唯品会中搜索<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,唯品会,查唯品会的东阿阿胶按价格降序排列,在$唯品会$中查找东阿阿胶按价格降序排列,在唯品会中搜索<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,唯品会,搜唯品会的雷士照明吸顶灯高价优先,在$唯品会$中搜索雷士照明吸顶灯并按高价优先,在唯品会中搜索<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,得物,在得物中搜索想要中的AJ1熊猫配色,在$得物$中搜索想要中的AJ1熊猫配色,在得物中搜索想要中的<搜索内容>,"[{""name"": ""search_in_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中打开收藏的、喜爱、想要或关注商品的页面,并在其中的搜索栏中进行搜索""}]"
购物-收藏,得物,查看得物心愿单中的椰子350白斑马,在$得物$中查看心愿单中的椰子350白斑马,在得物中搜索想要中的<搜索内容>,"[{""name"": ""search_in_favorite_goods(app, search_info_slot)"", ""description"": ""在app程序中打开收藏的、喜爱、想要或关注商品的页面,并在其中的搜索栏中进行搜索""}]"
购物-搜索,得物,得物查Air Jordan 4 Retro,在$得物$中搜索Air Jordan 4 Retro,在得物中搜索商品<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,得物,搜得物上的Off-White联名T恤,在$得物$中搜索Off-White联名T恤,在得物中搜索商品<搜索内容>,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,得物,按综合排序看得物的Yeezy Boost 350,在$得物$中搜索Yeezy Boost 350并按综合排序,在得物中搜索商品<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,得物,搜得物的Gucci老爹鞋综合对比,在$得物$中搜索Gucci老爹鞋综合对比,在得物中搜索商品<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,得物,按销量查得物的New Balance 574,在$得物$中搜索New Balance 574按销量排序,在得物中搜索商品<搜索内容>按销量排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,得物,搜得物的匡威1970s按销量排序,在$得物$中搜索匡威1970s按销量排序,在得物中搜索商品<搜索内容>按销量排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,得物,按价格升序筛选得物的Nike Air Force 1,在$得物$中筛选Nike Air Force 1按价格从低到高,在得物中搜索商品<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,搜得物,搜得物的Adidas Superstar低价优先,在$搜得物$中搜索Adidas Superstar按低价优先,在得物中搜索商品<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,得物,查得物的Balenciaga Triple S按价格降序,在$得物$中查找Balenciaga Triple S按价格降序,在得物中搜索商品<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,得物,搜得物的LV Trainer高价优先浏览,在$得物$中浏览LV Trainer并按高价优先,在得物中搜索商品<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,得物,查去年在得物买的AJ1 Mid订单,在$得物$中查看去年购买的AJ1 Mid订单,在得物中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,得物国际,搜得物国际的Yeezy 350历史订单,在$得物国际$中搜索Yeezy 350历史订单,在得物中搜索<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,转转,按综合排序看转转的二手iPhone 13 Pro,在$转转$中搜索二手iPhone 13 Pro并按综合排序,在转转中搜索<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,转转,搜转转的二手佳能5D4综合对比,在$转转$中搜索二手佳能5D4综合对比,在转转中搜索<搜索内容>按综合排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,转转,按上架时间查转转的二手MacBook Pro,在$转转$中按上架时间查二手MacBook Pro,在转转中搜索<搜索内容>按最新上架排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,转转,搜转转的九成新iPad按最新上架排列,在$转转$中搜索九成新的iPad按最新上架排列,在转转中搜索<搜索内容>按最新上架排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,转转,查转转的二手徕卡相机按价格降序排列,在$转转$中查找二手徕卡相机按价格降序排列,在转转中搜索<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,转转,搜转转的九成新MacBook高价优先浏览,在$转转$中搜索九成新的MacBook并按高价优先浏览,在转转中搜索<搜索内容>按价格从高到低排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,转转,按价格升序看转转的二手尼康镜头,在$转转$中查找二手尼康镜头并按价格升序,在转转中搜索<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,转转,搜转转的九成新苹果手表低价优先,在$转转$中搜索九成新的苹果手表并按低价优先,在转转中搜索<搜索内容>按价格从低到高排序,"[{""name"": ""search_goods(app, search_info_slot, page_type, filter_detail_slot, type_slot, area_slot, order_type)"", ""description"": ""在app程序中依据名称搜索商品,可以指定具体在哪一个子页面进行搜索, 搜索结果的筛选条件和排序方式""}]"
购物-搜索,转转,查去年在转转买的二手大疆无人机订单,在$转转$中查看去年购买的二手大疆无人机订单,在转转中搜索我购买的<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,转转,搜转转购入的九成新MacBook评价,在$转转$中搜索我购入的九成新的MacBook的评价,在转转中搜索我购买的<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,,查去年卖出的二手尼康镜头成交记录,在$$中查看去年卖出的二手尼康镜头成交记录,在转转中搜索我卖出的<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-打开,转转,转转已售的九成新iPad Pro评价如何,在$转转$中已售的九成新iPad Pro评价,在转转中搜索我卖出的<搜索内容>订单,"[{""name"": ""search_order(app, search_info_slot, order_status)"", ""description"": ""在app应用程序中搜索订单""}]"
购物-搜索,京东,帮我在京东查看搜索历史,在$京东$中查看搜索历史,在京东中查看搜索历史,"[{""name"": ""open_search_history(app)"", ""description"": ""打开app程序的搜索历史界面""}]"
购物-搜索,京东,查看一下我京东里的搜索历史,在$京东$中查看搜索历史,在京东中查看搜索历史,"[{""name"": ""open_search_history(app)"", ""description"": ""打开app程序的搜索历史界面""}]"
购物-搜索,京东,请清除京东中搜索记录,在$京东$中清除搜索记录,在京东中清除搜索记录,"[{""name"": ""delete_search_history(app)"", ""description"": ""清除app中的搜索历史""}]"
购物-搜索,京东,清楚我在京东中的搜索记录,在$京东$中清除搜索记录,在京东中清除搜索记录,"[{""name"": ""delete_search_history(app)"", ""description"": ""清除app中的搜索历史""}]"
购物-搜索,京东,请帮我打开京东中的相机功能,在$京东$中打开相机功能,在京东中打开相机功能,"[{""name"": ""open_camera_search(app)"", ""description"": ""打开app程序的图片搜索功能""}]"
购物-搜索,京东,麻烦在京东中打开相机功能,在$京东$中打开相机功能,在京东中打开相机功能,"[{""name"": ""open_camera_search(app)"", ""description"": ""打开app程序的图片搜索功能""}]"
购物-物流,京东,我想要看看下京东中的快递,在$京东$中查看快递,在京东中查快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,京东,查询快递，在京东app,在$京东$中查询快递,在京东中查快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,京东,我想要看看下京东中的我收快递,在$京东$中查看我收快递,在京东中查我收快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,京东,查询我收快递，在京东app,在$京东$中查询我收快递,在京东中查我收快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,京东,我想要看看下京东中的查待揽件我收快递,在$京东$中查看查待揽件我收快递,在京东中查待揽件我收快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
购物-物流,京东,查询查待揽件我收快递，在京东app,在$京东$中查看待揽件我收快递,在京东中查待揽件我收快递,"[{""name"": ""open_logistics_receive(app, filter_type)"", ""description"": ""打开显示已购商品信息的界面,查看相关物流信息,并根据物流情况进行筛选""}]"
